%time,field.data

1573737530277380104,<Rob Type="KUKA"><RIst X="407.6050" Y="-5532.4307" Z="1901.2294" A="106.7075" B="0.0008" C="179.9987"/><RSol X="26.4841" Y="-5565.7080" Z="2560.1554" A="31.9243" B="0.6859" C="-179.9649"/><AIPos A1="79.1120" A2="-53.1767" A3="72.5288" A4="-0.0014" A5="70.6472" A6="5.8199"/><ASPos A1="89.2346" A2="-57.8109" A3="47.7192" A4="0.6140" A5="99.7662" A6="-58.7354"/><Delay D="0"/><IPOC>277999968</IPOC></Rob>

1573737530282976682,<Rob Type="KUKA"><RIst X="407.4682" Y="-5532.1621" Z="1901.2267" A="106.7074" B="0.0003" C="179.9987"/><RSol X="26.4841" Y="-5565.7080" Z="2560.1554" A="31.9243" B="0.6859" C="-179.9649"/><AIPos A1="79.1142" A2="-53.1905" A3="72.5513" A4="-0.0014" A5="70.6390" A6="5.8221"/><ASPos A1="89.2346" A2="-57.8109" A3="47.7192" A4="0.6140" A5="99.7662" A6="-58.7354"/><Delay D="0"/><IPOC>277999972</IPOC></Rob>

1573737530285411610,<Rob Type="KUKA"><RIst X="407.3287" Y="-5531.8936" Z="1901.2231" A="106.7073" B="-0.0002" C="179.9986"/><RSol X="26.4841" Y="-5565.7080" Z="2560.1554" A="31.9243" B="0.6859" C="-179.9649"/><AIPos A1="79.1165" A2="-53.2043" A3="72.5738" A4="-0.0015" A5="70.6309" A6="5.8243"/><ASPos A1="89.2346" A2="-57.8109" A3="47.7192" A4="0.6140" A5="99.7662" A6="-58.7354"/><Delay D="0"/><IPOC>277999976</IPOC></Rob>

1573737530289332003,<Rob Type="KUKA"><RIst X="407.1894" Y="-5531.6260" Z="1901.2227" A="106.7072" B="-0.0004" C="179.9986"/><RSol X="26.4841" Y="-5565.7080" Z="2560.1554" A="31.9243" B="0.6859" C="-179.9649"/><AIPos A1="79.1188" A2="-53.2181" A3="72.5962" A4="-0.0015" A5="70.6226" A6="5.8265"/><ASPos A1="89.2346" A2="-57.8109" A3="47.7192" A4="0.6140" A5="99.7662" A6="-58.7354"/><Delay D="0"/><IPOC>277999980</IPOC></Rob>

1573737530293532307,<Rob Type="KUKA"><RIst X="407.0509" Y="-5531.3589" Z="1901.2252" A="106.7071" B="-0.0005" C="179.9985"/><RSol X="26.4841" Y="-5565.7080" Z="2560.1554" A="31.9243" B="0.6859" C="-179.9649"/><AIPos A1="79.1211" A2="-53.2321" A3="72.6185" A4="-0.0015" A5="70.6142" A6="5.8286"/><ASPos A1="89.2346" A2="-57.8109" A3="47.7192" A4="0.6140" A5="99.7662" A6="-58.7354"/><Delay D="0"/><IPOC>277999984</IPOC></Rob>

1573737530297466887,<Rob Type="KUKA"><RIst X="406.9136" Y="-5531.0923" Z="1901.2260" A="106.7070" B="-0.0004" C="179.9986"/><RSol X="26.4841" Y="-5565.7080" Z="2560.1554" A="31.9243" B="0.6859" C="-179.9649"/><AIPos A1="79.1233" A2="-53.2460" A3="72.6409" A4="-0.0015" A5="70.6056" A6="5.8308"/><ASPos A1="89.2346" A2="-57.8109" A3="47.7192" A4="0.6140" A5="99.7662" A6="-58.7354"/><Delay D="0"/><IPOC>277999988</IPOC></Rob>

1573737530301083682,<Rob Type="KUKA"><RIst X="406.7766" Y="-5530.8257" Z="1901.2230" A="106.7069" B="-0.0003" C="179.9986"/><RSol X="26.4841" Y="-5565.7080" Z="2560.1554" A="31.9243" B="0.6859" C="-179.9649"/><AIPos A1="79.1255" A2="-53.2598" A3="72.6634" A4="-0.0015" A5="70.5968" A6="5.8330"/><ASPos A1="89.2346" A2="-57.8109" A3="47.7192" A4="0.6140" A5="99.7662" A6="-58.7354"/><Delay D="0"/><IPOC>277999992</IPOC></Rob>

1573737530309293047,<Rob Type="KUKA"><RIst X="406.6375" Y="-5530.5610" Z="1901.2230" A="106.7068" B="0.0001" C="179.9986"/><RSol X="26.4841" Y="-5565.7080" Z="2560.1554" A="31.9243" B="0.6859" C="-179.9649"/><AIPos A1="79.1278" A2="-53.2736" A3="72.6857" A4="-0.0015" A5="70.5880" A6="5.8351"/><ASPos A1="89.2346" A2="-57.8109" A3="47.7192" A4="0.6140" A5="99.7662" A6="-58.7354"/><Delay D="0"/><IPOC>277999996</IPOC></Rob>

1573737530309295834,<Rob Type="KUKA"><RIst X="406.4994" Y="-5530.2954" Z="1901.2256" A="106.7067" B="0.0005" C="179.9986"/><RSol X="26.4841" Y="-5565.7080" Z="2560.1554" A="31.9243" B="0.6859" C="-179.9649"/><AIPos A1="79.1301" A2="-53.2875" A3="72.7081" A4="-0.0015" A5="70.5791" A6="5.8373"/><ASPos A1="89.2346" A2="-57.8109" A3="47.7192" A4="0.6140" A5="99.7662" A6="-58.7354"/><Delay D="0"/><IPOC>278000000</IPOC></Rob>

1573737530313250202,<Rob Type="KUKA"><RIst X="406.3614" Y="-5530.0283" Z="1901.2271" A="106.7067" B="0.0008" C="179.9987"/><RSol X="26.4841" Y="-5565.7080" Z="2560.1554" A="31.9243" B="0.6859" C="-179.9649"/><AIPos A1="79.1324" A2="-53.3015" A3="72.7305" A4="-0.0015" A5="70.5703" A6="5.8396"/><ASPos A1="89.2346" A2="-57.8109" A3="47.7192" A4="0.6140" A5="99.7662" A6="-58.7354"/><Delay D="0"/><IPOC>278000004</IPOC></Rob>

1573737530317247551,<Rob Type="KUKA"><RIst X="406.2240" Y="-5529.7607" Z="1901.2244" A="106.7067" B="0.0008" C="179.9987"/><RSol X="26.4841" Y="-5565.7080" Z="2560.1554" A="31.9243" B="0.6859" C="-179.9649"/><AIPos A1="79.1346" A2="-53.3153" A3="72.7530" A4="-0.0015" A5="70.5617" A6="5.8419"/><ASPos A1="89.2346" A2="-57.8109" A3="47.7192" A4="0.6140" A5="99.7662" A6="-58.7354"/><Delay D="0"/><IPOC>278000008</IPOC></Rob>

1573737530321113403,<Rob Type="KUKA"><RIst X="406.0881" Y="-5529.4922" Z="1901.2217" A="106.7068" B="0.0006" C="179.9987"/><RSol X="26.4841" Y="-5565.7080" Z="2560.1554" A="31.9243" B="0.6859" C="-179.9649"/><AIPos A1="79.1368" A2="-53.3291" A3="72.7754" A4="-0.0014" A5="70.5533" A6="5.8441"/><ASPos A1="89.2346" A2="-57.8109" A3="47.7192" A4="0.6140" A5="99.7662" A6="-58.7354"/><Delay D="0"/><IPOC>278000012</IPOC></Rob>

1573737530324964190,<Rob Type="KUKA"><RIst X="405.9502" Y="-5529.2246" Z="1901.2233" A="106.7069" B="0.0005" C="179.9987"/><RSol X="26.4841" Y="-5565.7080" Z="2560.1554" A="31.9243" B="0.6859" C="-179.9649"/><AIPos A1="79.1391" A2="-53.3430" A3="72.7978" A4="-0.0014" A5="70.5449" A6="5.8465"/><ASPos A1="89.2346" A2="-57.8109" A3="47.7192" A4="0.6140" A5="99.7662" A6="-58.7354"/><Delay D="0"/><IPOC>278000016</IPOC></Rob>

1573737530329675475,<Rob Type="KUKA"><RIst X="405.8128" Y="-5528.9570" Z="1901.2250" A="106.7070" B="0.0003" C="179.9987"/><RSol X="26.4841" Y="-5565.7080" Z="2560.1554" A="31.9243" B="0.6859" C="-179.9649"/><AIPos A1="79.1413" A2="-53.3569" A3="72.8201" A4="-0.0014" A5="70.5366" A6="5.8488"/><ASPos A1="89.2346" A2="-57.8109" A3="47.7192" A4="0.6140" A5="99.7662" A6="-58.7354"/><Delay D="0"/><IPOC>278000020</IPOC></Rob>

1573737530334642687,<Rob Type="KUKA"><RIst X="405.6742" Y="-5528.6890" Z="1901.2283" A="106.7070" B="0.0003" C="179.9987"/><RSol X="26.4841" Y="-5565.7080" Z="2560.1554" A="31.9243" B="0.6859" C="-179.9649"/><AIPos A1="79.1436" A2="-53.3709" A3="72.8425" A4="-0.0014" A5="70.5282" A6="5.8511"/><ASPos A1="89.2346" A2="-57.8109" A3="47.7192" A4="0.6140" A5="99.7662" A6="-58.7354"/><Delay D="0"/><IPOC>278000024</IPOC></Rob>

1573737530338856632,<Rob Type="KUKA"><RIst X="405.5363" Y="-5528.4214" Z="1901.2292" A="106.7071" B="0.0003" C="179.9988"/><RSol X="26.4841" Y="-5565.7080" Z="2560.1554" A="31.9243" B="0.6859" C="-179.9649"/><AIPos A1="79.1459" A2="-53.3847" A3="72.8648" A4="-0.0013" A5="70.5198" A6="5.8534"/><ASPos A1="89.2346" A2="-57.8109" A3="47.7192" A4="0.6140" A5="99.7662" A6="-58.7354"/><Delay D="0"/><IPOC>278000028</IPOC></Rob>

1573737530341046199,<Rob Type="KUKA"><RIst X="405.4006" Y="-5528.1543" Z="1901.2290" A="106.7073" B="0.0003" C="179.9988"/><RSol X="26.4841" Y="-5565.7080" Z="2560.1554" A="31.9243" B="0.6859" C="-179.9649"/><AIPos A1="79.1481" A2="-53.3986" A3="72.8872" A4="-0.0013" A5="70.5112" A6="5.8558"/><ASPos A1="89.2346" A2="-57.8109" A3="47.7192" A4="0.6140" A5="99.7662" A6="-58.7354"/><Delay D="0"/><IPOC>278000032</IPOC></Rob>

1573737530353035013,<Rob Type="KUKA"><RIst X="405.2630" Y="-5527.8857" Z="1901.2264" A="106.7074" B="0.0004" C="179.9988"/><RSol X="26.4841" Y="-5565.7080" Z="2560.1554" A="31.9243" B="0.6859" C="-179.9649"/><AIPos A1="79.1503" A2="-53.4125" A3="72.9097" A4="-0.0013" A5="70.5025" A6="5.8582"/><ASPos A1="89.2346" A2="-57.8109" A3="47.7192" A4="0.6140" A5="99.7662" A6="-58.7354"/><Delay D="0"/><IPOC>278000036</IPOC></Rob>

1573737530353050797,<Rob Type="KUKA"><RIst X="405.1304" Y="-5527.6167" Z="1901.2257" A="106.7076" B="0.0006" C="179.9988"/><RSol X="26.4841" Y="-5565.7080" Z="2560.1554" A="31.9243" B="0.6859" C="-179.9649"/><AIPos A1="79.1524" A2="-53.4264" A3="72.9322" A4="-0.0013" A5="70.4937" A6="5.8605"/><ASPos A1="89.2346" A2="-57.8109" A3="47.7192" A4="0.6140" A5="99.7662" A6="-58.7354"/><Delay D="0"/><IPOC>278000040</IPOC></Rob>

1573737530354138721,<Rob Type="KUKA"><RIst X="404.9949" Y="-5527.3481" Z="1901.2208" A="106.7077" B="0.0006" C="179.9989"/><RSol X="26.4841" Y="-5565.7080" Z="2560.1554" A="31.9243" B="0.6859" C="-179.9649"/><AIPos A1="79.1546" A2="-53.4402" A3="72.9547" A4="-0.0013" A5="70.4849" A6="5.8628"/><ASPos A1="89.2346" A2="-57.8109" A3="47.7192" A4="0.6140" A5="99.7662" A6="-58.7354"/><Delay D="0"/><IPOC>278000044</IPOC></Rob>

1573737530357879722,<Rob Type="KUKA"><RIst X="404.8564" Y="-5527.0830" Z="1901.2223" A="106.7077" B="0.0010" C="179.9989"/><RSol X="26.4841" Y="-5565.7080" Z="2560.1554" A="31.9243" B="0.6859" C="-179.9649"/><AIPos A1="79.1569" A2="-53.4540" A3="72.9770" A4="-0.0013" A5="70.4761" A6="5.8651"/><ASPos A1="89.2346" A2="-57.8109" A3="47.7192" A4="0.6140" A5="99.7662" A6="-58.7354"/><Delay D="0"/><IPOC>278000048</IPOC></Rob>

1573737530361735549,<Rob Type="KUKA"><RIst X="404.7188" Y="-5526.8154" Z="1901.2267" A="106.7077" B="0.0013" C="179.9989"/><RSol X="26.4841" Y="-5565.7080" Z="2560.1554" A="31.9243" B="0.6859" C="-179.9649"/><AIPos A1="79.1592" A2="-53.4680" A3="72.9993" A4="-0.0013" A5="70.4675" A6="5.8673"/><ASPos A1="89.2346" A2="-57.8109" A3="47.7192" A4="0.6140" A5="99.7662" A6="-58.7354"/><Delay D="0"/><IPOC>278000052</IPOC></Rob>

1573737530366391144,<Rob Type="KUKA"><RIst X="404.5819" Y="-5526.5459" Z="1901.2283" A="106.7076" B="0.0012" C="179.9989"/><RSol X="26.4841" Y="-5565.7080" Z="2560.1554" A="31.9243" B="0.6859" C="-179.9649"/><AIPos A1="79.1614" A2="-53.4820" A3="73.0217" A4="-0.0013" A5="70.4592" A6="5.8695"/><ASPos A1="89.2346" A2="-57.8109" A3="47.7192" A4="0.6140" A5="99.7662" A6="-58.7354"/><Delay D="0"/><IPOC>278000056</IPOC></Rob>

1573737530369417474,<Rob Type="KUKA"><RIst X="404.4464" Y="-5526.2764" Z="1901.2302" A="106.7075" B="0.0010" C="179.9989"/><RSol X="26.4841" Y="-5565.7080" Z="2560.1554" A="31.9243" B="0.6859" C="-179.9649"/><AIPos A1="79.1636" A2="-53.4959" A3="73.0441" A4="-0.0013" A5="70.4510" A6="5.8716"/><ASPos A1="89.2346" A2="-57.8109" A3="47.7192" A4="0.6140" A5="99.7662" A6="-58.7354"/><Delay D="0"/><IPOC>278000060</IPOC></Rob>

1573737530373368834,<Rob Type="KUKA"><RIst X="404.3103" Y="-5526.0078" Z="1901.2277" A="106.7074" B="0.0006" C="179.9988"/><RSol X="26.4841" Y="-5565.7080" Z="2560.1554" A="31.9243" B="0.6859" C="-179.9649"/><AIPos A1="79.1658" A2="-53.5097" A3="73.0664" A4="-0.0013" A5="70.4428" A6="5.8737"/><ASPos A1="89.2346" A2="-57.8109" A3="47.7192" A4="0.6140" A5="99.7662" A6="-58.7354"/><Delay D="0"/><IPOC>278000064</IPOC></Rob>

1573737530377248399,<Rob Type="KUKA"><RIst X="404.1726" Y="-5525.7388" Z="1901.2263" A="106.7072" B="0.0003" C="179.9988"/><RSol X="26.4841" Y="-5565.7080" Z="2560.1554" A="31.9243" B="0.6859" C="-179.9649"/><AIPos A1="79.1681" A2="-53.5235" A3="73.0888" A4="-0.0013" A5="70.4345" A6="5.8757"/><ASPos A1="89.2346" A2="-57.8109" A3="47.7192" A4="0.6140" A5="99.7662" A6="-58.7354"/><Delay D="0"/><IPOC>278000068</IPOC></Rob>

1573737530381437902,<Rob Type="KUKA"><RIst X="404.0353" Y="-5525.4697" Z="1901.2262" A="106.7070" B="0.0002" C="179.9987"/><RSol X="26.4841" Y="-5565.7080" Z="2560.1554" A="31.9243" B="0.6859" C="-179.9649"/><AIPos A1="79.1703" A2="-53.5374" A3="73.1112" A4="-0.0014" A5="70.4261" A6="5.8778"/><ASPos A1="89.2346" A2="-57.8109" A3="47.7192" A4="0.6140" A5="99.7662" A6="-58.7354"/><Delay D="0"/><IPOC>278000072</IPOC></Rob>

1573737530385055636,<Rob Type="KUKA"><RIst X="403.8995" Y="-5525.2002" Z="1901.2284" A="106.7068" B="0.0002" C="179.9987"/><RSol X="26.4841" Y="-5565.7080" Z="2560.1554" A="31.9243" B="0.6859" C="-179.9649"/><AIPos A1="79.1726" A2="-53.5514" A3="73.1336" A4="-0.0014" A5="70.4177" A6="5.8798"/><ASPos A1="89.2346" A2="-57.8109" A3="47.7192" A4="0.6140" A5="99.7662" A6="-58.7354"/><Delay D="0"/><IPOC>278000076</IPOC></Rob>

1573737530389153103,<Rob Type="KUKA"><RIst X="403.7639" Y="-5524.9316" Z="1901.2302" A="106.7066" B="0.0004" C="179.9987"/><RSol X="26.4841" Y="-5565.7080" Z="2560.1554" A="31.9243" B="0.6859" C="-179.9649"/><AIPos A1="79.1748" A2="-53.5653" A3="73.1560" A4="-0.0014" A5="70.4091" A6="5.8818"/><ASPos A1="89.2346" A2="-57.8109" A3="47.7192" A4="0.6140" A5="99.7662" A6="-58.7354"/><Delay D="0"/><IPOC>278000080</IPOC></Rob>

1573737530393514747,<Rob Type="KUKA"><RIst X="403.6211" Y="-5524.6650" Z="1901.2266" A="106.7062" B="0.0005" C="179.9987"/><RSol X="26.4841" Y="-5565.7080" Z="2560.1554" A="31.9243" B="0.6859" C="-179.9649"/><AIPos A1="79.1772" A2="-53.5791" A3="73.1784" A4="-0.0015" A5="70.4003" A6="5.8838"/><ASPos A1="89.2346" A2="-57.8109" A3="47.7192" A4="0.6140" A5="99.7662" A6="-58.7354"/><Delay D="0"/><IPOC>278000084</IPOC></Rob>

1573737530409959699,<Rob Type="KUKA"><RIst X="403.4798" Y="-5524.3984" Z="1901.2236" A="106.7059" B="0.0007" C="179.9987"/><RSol X="26.4841" Y="-5565.7080" Z="2560.1554" A="31.9243" B="0.6859" C="-179.9649"/><AIPos A1="79.1795" A2="-53.5929" A3="73.2008" A4="-0.0015" A5="70.3915" A6="5.8859"/><ASPos A1="89.2346" A2="-57.8109" A3="47.7192" A4="0.6140" A5="99.7662" A6="-58.7354"/><Delay D="0"/><IPOC>278000088</IPOC></Rob>

1573737530409967321,<Rob Type="KUKA"><RIst X="403.3431" Y="-5524.1299" Z="1901.2238" A="106.7057" B="0.0009" C="179.9987"/><RSol X="26.4841" Y="-5565.7080" Z="2560.1554" A="31.9243" B="0.6859" C="-179.9649"/><AIPos A1="79.1818" A2="-53.6068" A3="73.2232" A4="-0.0015" A5="70.3829" A6="5.8879"/><ASPos A1="89.2346" A2="-57.8109" A3="47.7192" A4="0.6140" A5="99.7662" A6="-58.7354"/><Delay D="0"/><IPOC>278000092</IPOC></Rob>

1573737530409972557,<Rob Type="KUKA"><RIst X="403.2065" Y="-5523.8618" Z="1901.2252" A="106.7055" B="0.0010" C="179.9987"/><RSol X="26.4841" Y="-5565.7080" Z="2560.1554" A="31.9243" B="0.6859" C="-179.9649"/><AIPos A1="79.1840" A2="-53.6207" A3="73.2455" A4="-0.0015" A5="70.3743" A6="5.8900"/><ASPos A1="89.2346" A2="-57.8109" A3="47.7192" A4="0.6140" A5="99.7662" A6="-58.7354"/><Delay D="0"/><IPOC>278000096</IPOC></Rob>

1573737530409978673,<Rob Type="KUKA"><RIst X="403.0710" Y="-5523.5918" Z="1901.2228" A="106.7053" B="0.0009" C="179.9987"/><RSol X="26.4841" Y="-5565.7080" Z="2560.1554" A="31.9243" B="0.6859" C="-179.9649"/><AIPos A1="79.1862" A2="-53.6346" A3="73.2679" A4="-0.0015" A5="70.3659" A6="5.8920"/><ASPos A1="89.2346" A2="-57.8109" A3="47.7192" A4="0.6140" A5="99.7662" A6="-58.7354"/><Delay D="0"/><IPOC>278000100</IPOC></Rob>

1573737530413325256,<Rob Type="KUKA"><RIst X="402.9417" Y="-5523.3198" Z="1901.2206" A="106.7053" B="0.0006" C="179.9987"/><RSol X="26.4841" Y="-5565.7080" Z="2560.1554" A="31.9243" B="0.6859" C="-179.9649"/><AIPos A1="79.1882" A2="-53.6485" A3="73.2904" A4="-0.0015" A5="70.3576" A6="5.8941"/><ASPos A1="89.2346" A2="-57.8109" A3="47.7192" A4="0.6140" A5="99.7662" A6="-58.7354"/><Delay D="0"/><IPOC>278000104</IPOC></Rob>

1573737530418219818,<Rob Type="KUKA"><RIst X="402.8101" Y="-5523.0474" Z="1901.2231" A="106.7054" B="0.0005" C="179.9987"/><RSol X="26.4841" Y="-5565.7080" Z="2560.1554" A="31.9243" B="0.6859" C="-179.9649"/><AIPos A1="79.1903" A2="-53.6625" A3="73.3129" A4="-0.0015" A5="70.3492" A6="5.8962"/><ASPos A1="89.2346" A2="-57.8109" A3="47.7192" A4="0.6140" A5="99.7662" A6="-58.7354"/><Delay D="0"/><IPOC>278000108</IPOC></Rob>

1573737530421134153,<Rob Type="KUKA"><RIst X="402.6723" Y="-5522.7769" Z="1901.2244" A="106.7054" B="0.0004" C="179.9987"/><RSol X="26.4841" Y="-5565.7080" Z="2560.1554" A="31.9243" B="0.6859" C="-179.9649"/><AIPos A1="79.1926" A2="-53.6765" A3="73.3353" A4="-0.0014" A5="70.3408" A6="5.8984"/><ASPos A1="89.2346" A2="-57.8109" A3="47.7192" A4="0.6140" A5="99.7662" A6="-58.7354"/><Delay D="0"/><IPOC>278000112</IPOC></Rob>

1573737530444854682,<Rob Type="KUKA"><RIst X="402.5341" Y="-5522.5088" Z="1901.2240" A="106.7054" B="0.0004" C="179.9987"/><RSol X="26.4841" Y="-5565.7080" Z="2560.1554" A="31.9243" B="0.6859" C="-179.9649"/><AIPos A1="79.1948" A2="-53.6903" A3="73.3576" A4="-0.0014" A5="70.3324" A6="5.9007"/><ASPos A1="89.2346" A2="-57.8109" A3="47.7192" A4="0.6140" A5="99.7662" A6="-58.7354"/><Delay D="0"/><IPOC>278000116</IPOC></Rob>

1573737530444873651,<Rob Type="KUKA"><RIst X="402.3971" Y="-5522.2402" Z="1901.2192" A="106.7055" B="0.0003" C="179.9987"/><RSol X="26.4841" Y="-5565.7080" Z="2560.1554" A="31.9243" B="0.6859" C="-179.9649"/><AIPos A1="79.1971" A2="-53.7041" A3="73.3800" A4="-0.0014" A5="70.3238" A6="5.9030"/><ASPos A1="89.2346" A2="-57.8109" A3="47.7192" A4="0.6140" A5="99.7662" A6="-58.7354"/><Delay D="0"/><IPOC>278000120</IPOC></Rob>

1573737530444876815,<Rob Type="KUKA"><RIst X="402.2515" Y="-5521.9727" Z="1901.2183" A="106.7054" B="0.0004" C="179.9987"/><RSol X="26.4841" Y="-5565.7080" Z="2560.1554" A="31.9243" B="0.6859" C="-179.9649"/><AIPos A1="79.1996" A2="-53.7180" A3="73.4024" A4="-0.0014" A5="70.3152" A6="5.9054"/><ASPos A1="89.2346" A2="-57.8109" A3="47.7192" A4="0.6140" A5="99.7662" A6="-58.7354"/><Delay D="0"/><IPOC>278000124</IPOC></Rob>

1573737530444879779,<Rob Type="KUKA"><RIst X="402.1003" Y="-5521.7070" Z="1901.2196" A="106.7052" B="0.0008" C="179.9988"/><RSol X="26.4841" Y="-5565.7080" Z="2560.1554" A="31.9243" B="0.6859" C="-179.9649"/><AIPos A1="79.2022" A2="-53.7319" A3="73.4248" A4="-0.0014" A5="70.3065" A6="5.9079"/><ASPos A1="89.2346" A2="-57.8109" A3="47.7192" A4="0.6140" A5="99.7662" A6="-58.7354"/><Delay D="0"/><IPOC>278000128</IPOC></Rob>

1573737530444912334,<Rob Type="KUKA"><RIst X="401.9471" Y="-5521.4404" Z="1901.2223" A="106.7050" B="0.0011" C="179.9989"/><RSol X="26.4841" Y="-5565.7080" Z="2560.1554" A="31.9243" B="0.6859" C="-179.9649"/><AIPos A1="79.2049" A2="-53.7459" A3="73.4472" A4="-0.0013" A5="70.2977" A6="5.9103"/><ASPos A1="89.2346" A2="-57.8109" A3="47.7192" A4="0.6140" A5="99.7662" A6="-58.7354"/><Delay D="0"/><IPOC>278000132</IPOC></Rob>

1573737530445252492,<Rob Type="KUKA"><RIst X="401.7942" Y="-5521.1748" Z="1901.2222" A="106.7048" B="0.0013" C="179.9989"/><RSol X="26.4841" Y="-5565.7080" Z="2560.1554" A="31.9243" B="0.6859" C="-179.9649"/><AIPos A1="79.2076" A2="-53.7598" A3="73.4696" A4="-0.0013" A5="70.2890" A6="5.9128"/><ASPos A1="89.2346" A2="-57.8109" A3="47.7192" A4="0.6140" A5="99.7662" A6="-58.7354"/><Delay D="0"/><IPOC>278000136</IPOC></Rob>

1573737530449215670,<Rob Type="KUKA"><RIst X="401.6456" Y="-5520.9067" Z="1901.2173" A="106.7047" B="0.0012" C="179.9989"/><RSol X="26.4841" Y="-5565.7080" Z="2560.1554" A="31.9243" B="0.6859" C="-179.9649"/><AIPos A1="79.2101" A2="-53.7736" A3="73.4921" A4="-0.0013" A5="70.2805" A6="5.9153"/><ASPos A1="89.2346" A2="-57.8109" A3="47.7192" A4="0.6140" A5="99.7662" A6="-58.7354"/><Delay D="0"/><IPOC>278000140</IPOC></Rob>

1573737530454836525,<Rob Type="KUKA"><RIst X="401.4980" Y="-5520.6367" Z="1901.2124" A="106.7048" B="0.0008" C="179.9989"/><RSol X="26.4841" Y="-5565.7080" Z="2560.1554" A="31.9243" B="0.6859" C="-179.9649"/><AIPos A1="79.2126" A2="-53.7874" A3="73.5146" A4="-0.0013" A5="70.2722" A6="5.9178"/><ASPos A1="89.2346" A2="-57.8109" A3="47.7192" A4="0.6140" A5="99.7662" A6="-58.7354"/><Delay D="0"/><IPOC>278000144</IPOC></Rob>

1573737530457400925,<Rob Type="KUKA"><RIst X="401.3498" Y="-5520.3672" Z="1901.2120" A="106.7047" B="0.0004" C="179.9989"/><RSol X="26.4841" Y="-5565.7080" Z="2560.1554" A="31.9243" B="0.6859" C="-179.9649"/><AIPos A1="79.2152" A2="-53.8014" A3="73.5370" A4="-0.0013" A5="70.2640" A6="5.9203"/><ASPos A1="89.2346" A2="-57.8109" A3="47.7192" A4="0.6140" A5="99.7662" A6="-58.7354"/><Delay D="0"/><IPOC>278000148</IPOC></Rob>

1573737530460998639,<Rob Type="KUKA"><RIst X="401.1987" Y="-5520.0986" Z="1901.2131" A="106.7047" B="0.0002" C="179.9989"/><RSol X="26.4841" Y="-5565.7080" Z="2560.1554" A="31.9243" B="0.6859" C="-179.9649"/><AIPos A1="79.2178" A2="-53.8153" A3="73.5594" A4="-0.0012" A5="70.2559" A6="5.9229"/><ASPos A1="89.2346" A2="-57.8109" A3="47.7192" A4="0.6140" A5="99.7662" A6="-58.7354"/><Delay D="0"/><IPOC>278000152</IPOC></Rob>

1573737530468737530,<Rob Type="KUKA"><RIst X="401.0482" Y="-5519.8306" Z="1901.2124" A="106.7047" B="-0.0001" C="179.9988"/><RSol X="26.4841" Y="-5565.7080" Z="2560.1554" A="31.9243" B="0.6859" C="-179.9649"/><AIPos A1="79.2204" A2="-53.8292" A3="73.5817" A4="-0.0012" A5="70.2477" A6="5.9255"/><ASPos A1="89.2346" A2="-57.8109" A3="47.7192" A4="0.6140" A5="99.7662" A6="-58.7354"/><Delay D="0"/><IPOC>278000156</IPOC></Rob>

1573737530469632898,<Rob Type="KUKA"><RIst X="400.9016" Y="-5519.5615" Z="1901.2152" A="106.7047" B="-0.0002" C="179.9988"/><RSol X="26.4841" Y="-5565.7080" Z="2560.1554" A="31.9243" B="0.6859" C="-179.9649"/><AIPos A1="79.2229" A2="-53.8431" A3="73.6040" A4="-0.0013" A5="70.2394" A6="5.9281"/><ASPos A1="89.2346" A2="-57.8109" A3="47.7192" A4="0.6140" A5="99.7662" A6="-58.7354"/><Delay D="0"/><IPOC>278000160</IPOC></Rob>

1573737530477406226,<Rob Type="KUKA"><RIst X="400.7600" Y="-5519.2925" Z="1901.2195" A="106.7050" B="-0.0001" C="179.9988"/><RSol X="26.4841" Y="-5565.7080" Z="2560.1554" A="31.9243" B="0.6859" C="-179.9649"/><AIPos A1="79.2253" A2="-53.8572" A3="73.6264" A4="-0.0012" A5="70.2311" A6="5.9307"/><ASPos A1="89.2346" A2="-57.8109" A3="47.7192" A4="0.6140" A5="99.7662" A6="-58.7354"/><Delay D="0"/><IPOC>278000164</IPOC></Rob>

1573737530477417918,<Rob Type="KUKA"><RIst X="400.6217" Y="-5519.0210" Z="1901.2233" A="106.7053" B="0.0000" C="179.9988"/><RSol X="26.4841" Y="-5565.7080" Z="2560.1554" A="31.9243" B="0.6859" C="-179.9649"/><AIPos A1="79.2276" A2="-53.8712" A3="73.6488" A4="-0.0013" A5="70.2226" A6="5.9333"/><ASPos A1="89.2346" A2="-57.8109" A3="47.7192" A4="0.6140" A5="99.7662" A6="-58.7354"/><Delay D="0"/><IPOC>278000168</IPOC></Rob>

1573737530480931742,<Rob Type="KUKA"><RIst X="400.4842" Y="-5518.7495" Z="1901.2202" A="106.7057" B="0.0001" C="179.9988"/><RSol X="26.4841" Y="-5565.7080" Z="2560.1554" A="31.9243" B="0.6859" C="-179.9649"/><AIPos A1="79.2298" A2="-53.8852" A3="73.6713" A4="-0.0013" A5="70.2139" A6="5.9359"/><ASPos A1="89.2346" A2="-57.8109" A3="47.7192" A4="0.6140" A5="99.7662" A6="-58.7354"/><Delay D="0"/><IPOC>278000172</IPOC></Rob>

