%time,field.data

1575394294863095763,<Rob Type="KUKA"><RIst X="4.5505" Y="-4430.2695" Z="2360.6731" A="90.3014" B="0.0387" C="-179.9967"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="89.8773" A2="-59.6870" A3="60.0738" A4="0.0032" A5="89.5745" A6="0.1786"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2537838</IPOC></Rob>

1575394294866996188,<Rob Type="KUKA"><RIst X="4.4390" Y="-4430.3599" Z="2360.9766" A="90.2907" B="0.0385" C="-179.9967"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="89.8803" A2="-59.6826" A3="60.0527" A4="0.0032" A5="89.5913" A6="0.1709"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2537842</IPOC></Rob>

1575394294871230346,<Rob Type="KUKA"><RIst X="4.3305" Y="-4430.4468" Z="2361.2727" A="90.2802" B="0.0381" C="-179.9967"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="89.8832" A2="-59.6783" A3="60.0322" A4="0.0032" A5="89.6080" A6="0.1633"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2537846</IPOC></Rob>

1575394294878927739,<Rob Type="KUKA"><RIst X="4.2245" Y="-4430.5308" Z="2361.5645" A="90.2697" B="0.0378" C="-179.9967"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="89.8861" A2="-59.6741" A3="60.0122" A4="0.0032" A5="89.6242" A6="0.1558"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2537850</IPOC></Rob>

1575394294879243089,<Rob Type="KUKA"><RIst X="4.1197" Y="-4430.6138" Z="2361.8523" A="90.2596" B="0.0378" C="-179.9967"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="89.8889" A2="-59.6701" A3="59.9925" A4="0.0032" A5="89.6398" A6="0.1485"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2537854</IPOC></Rob>

1575394294912400607,<Rob Type="KUKA"><RIst X="4.0161" Y="-4430.6953" Z="2362.1331" A="90.2497" B="0.0380" C="-179.9967"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="89.8917" A2="-59.6662" A3="59.9732" A4="0.0032" A5="89.6550" A6="0.1414"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2537858</IPOC></Rob>

1575394294912409397,<Rob Type="KUKA"><RIst X="3.9155" Y="-4430.7759" Z="2362.4070" A="90.2402" B="0.0382" C="-179.9967"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="89.8944" A2="-59.6623" A3="59.9544" A4="0.0032" A5="89.6697" A6="0.1346"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2537862</IPOC></Rob>

1575394294912414025,<Rob Type="KUKA"><RIst X="3.8178" Y="-4430.8525" Z="2362.6726" A="90.2310" B="0.0381" C="-179.9967"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="89.8970" A2="-59.6585" A3="59.9361" A4="0.0032" A5="89.6844" A6="0.1280"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2537866</IPOC></Rob>

1575394294912417490,<Rob Type="KUKA"><RIst X="3.7226" Y="-4430.9277" Z="2362.9292" A="90.2222" B="0.0378" C="-179.9967"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="89.8996" A2="-59.6548" A3="59.9183" A4="0.0033" A5="89.6987" A6="0.1218"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2537870</IPOC></Rob>

1575394294912419440,<Rob Type="KUKA"><RIst X="3.6283" Y="-4431.0005" Z="2363.1792" A="90.2137" B="0.0375" C="-179.9967"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="89.9021" A2="-59.6512" A3="59.9010" A4="0.0033" A5="89.7127" A6="0.1158"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2537874</IPOC></Rob>

1575394294912423963,<Rob Type="KUKA"><RIst X="3.5377" Y="-4431.0723" Z="2363.4238" A="90.2053" B="0.0374" C="-179.9967"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="89.9046" A2="-59.6477" A3="59.8841" A4="0.0033" A5="89.7262" A6="0.1099"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2537878</IPOC></Rob>

1575394294912426793,<Rob Type="KUKA"><RIst X="3.4496" Y="-4431.1436" Z="2363.6621" A="90.1971" B="0.0375" C="-179.9967"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="89.9069" A2="-59.6442" A3="59.8675" A4="0.0033" A5="89.7391" A6="0.1040"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2537882</IPOC></Rob>

1575394294912438358,<Rob Type="KUKA"><RIst X="3.3645" Y="-4431.2119" Z="2363.8955" A="90.1890" B="0.0378" C="-179.9967"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="89.9092" A2="-59.6409" A3="59.8515" A4="0.0033" A5="89.7516" A6="0.0983"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2537886</IPOC></Rob>

1575394294915171941,<Rob Type="KUKA"><RIst X="3.2820" Y="-4431.2769" Z="2364.1233" A="90.1811" B="0.0380" C="-179.9966"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="89.9114" A2="-59.6377" A3="59.8359" A4="0.0033" A5="89.7638" A6="0.0925"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2537890</IPOC></Rob>

1575394294919082191,<Rob Type="KUKA"><RIst X="3.1998" Y="-4431.3389" Z="2364.3433" A="90.1731" B="0.0379" C="-179.9966"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="89.9136" A2="-59.6347" A3="59.8209" A4="0.0033" A5="89.7759" A6="0.0868"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2537894</IPOC></Rob>

1575394294923220554,<Rob Type="KUKA"><RIst X="3.1217" Y="-4431.3979" Z="2364.5583" A="90.1654" B="0.0378" C="-179.9966"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="89.9158" A2="-59.6318" A3="59.8063" A4="0.0033" A5="89.7877" A6="0.0811"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2537898</IPOC></Rob>

1575394294927027374,<Rob Type="KUKA"><RIst X="3.0469" Y="-4431.4546" Z="2364.7678" A="90.1579" B="0.0378" C="-179.9966"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="89.9178" A2="-59.6290" A3="59.7922" A4="0.0033" A5="89.7990" A6="0.0756"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2537902</IPOC></Rob>

1575394294930917897,<Rob Type="KUKA"><RIst X="2.9734" Y="-4431.5098" Z="2364.9683" A="90.1507" B="0.0379" C="-179.9966"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="89.9197" A2="-59.6263" A3="59.7787" A4="0.0033" A5="89.8098" A6="0.0704"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2537906</IPOC></Rob>

1575394294944442729,<Rob Type="KUKA"><RIst X="2.9036" Y="-4431.5645" Z="2365.1584" A="90.1439" B="0.0380" C="-179.9967"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="89.9216" A2="-59.6237" A3="59.7656" A4="0.0033" A5="89.8201" A6="0.0655"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2537910</IPOC></Rob>

1575394294944444792,<Rob Type="KUKA"><RIst X="2.8360" Y="-4431.6187" Z="2365.3413" A="90.1374" B="0.0382" C="-179.9966"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="89.9234" A2="-59.6210" A3="59.7530" A4="0.0033" A5="89.8299" A6="0.0609"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2537914</IPOC></Rob>

1575394294944446745,<Rob Type="KUKA"><RIst X="2.7685" Y="-4431.6709" Z="2365.5188" A="90.1312" B="0.0386" C="-179.9966"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="89.9252" A2="-59.6185" A3="59.7408" A4="0.0033" A5="89.8392" A6="0.0565"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2537918</IPOC></Rob>

1575394294947170901,<Rob Type="KUKA"><RIst X="2.7056" Y="-4431.7197" Z="2365.6887" A="90.1254" B="0.0389" C="-179.9966"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="89.9269" A2="-59.6162" A3="59.7292" A4="0.0033" A5="89.8481" A6="0.0523"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2537922</IPOC></Rob>

1575394294951173241,<Rob Type="KUKA"><RIst X="2.6451" Y="-4431.7661" Z="2365.8518" A="90.1197" B="0.0390" C="-179.9966"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="89.9286" A2="-59.6139" A3="59.7180" A4="0.0033" A5="89.8569" A6="0.0483"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2537926</IPOC></Rob>

1575394294955001912,<Rob Type="KUKA"><RIst X="2.5876" Y="-4431.8101" Z="2366.0076" A="90.1143" B="0.0390" C="-179.9966"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="89.9301" A2="-59.6117" A3="59.7073" A4="0.0034" A5="89.8654" A6="0.0444"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2537930</IPOC></Rob>

1575394294959471920,<Rob Type="KUKA"><RIst X="2.5328" Y="-4431.8516" Z="2366.1584" A="90.1091" B="0.0389" C="-179.9966"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="89.9316" A2="-59.6097" A3="59.6971" A4="0.0034" A5="89.8736" A6="0.0406"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2537934</IPOC></Rob>

1575394294962815387,<Rob Type="KUKA"><RIst X="2.4803" Y="-4431.8892" Z="2366.3059" A="90.1040" B="0.0390" C="-179.9966"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="89.9330" A2="-59.6079" A3="59.6874" A4="0.0034" A5="89.8815" A6="0.0370"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2537938</IPOC></Rob>

1575394294982149445,<Rob Type="KUKA"><RIst X="2.4290" Y="-4431.9243" Z="2366.4456" A="90.0992" B="0.0390" C="-179.9966"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="89.9344" A2="-59.6062" A3="59.6781" A4="0.0034" A5="89.8890" A6="0.0336"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2537942</IPOC></Rob>

1575394294982155103,<Rob Type="KUKA"><RIst X="2.3810" Y="-4431.9575" Z="2366.5767" A="90.0946" B="0.0389" C="-179.9966"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="89.9357" A2="-59.6045" A3="59.6694" A4="0.0034" A5="89.8962" A6="0.0303"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2537946</IPOC></Rob>

1575394294982162174,<Rob Type="KUKA"><RIst X="2.3346" Y="-4431.9902" Z="2366.7004" A="90.0902" B="0.0389" C="-179.9966"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="89.9369" A2="-59.6029" A3="59.6612" A4="0.0034" A5="89.9028" A6="0.0272"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2537950</IPOC></Rob>

1575394294982170026,<Rob Type="KUKA"><RIst X="2.2915" Y="-4432.0220" Z="2366.8174" A="90.0861" B="0.0390" C="-179.9966"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="89.9381" A2="-59.6014" A3="59.6533" A4="0.0034" A5="89.9090" A6="0.0242"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2537954</IPOC></Rob>

1575394294983403448,<Rob Type="KUKA"><RIst X="2.2509" Y="-4432.0513" Z="2366.9282" A="90.0823" B="0.0393" C="-179.9966"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="89.9392" A2="-59.6000" A3="59.6460" A4="0.0034" A5="89.9148" A6="0.0214"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2537958</IPOC></Rob>

1575394294998275304,<Rob Type="KUKA"><RIst X="2.2117" Y="-4432.0781" Z="2367.0364" A="90.0787" B="0.0397" C="-179.9966"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="89.9402" A2="-59.5988" A3="59.6390" A4="0.0034" A5="89.9201" A6="0.0189"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2537962</IPOC></Rob>

1575394294998277130,<Rob Type="KUKA"><RIst X="2.1751" Y="-4432.1040" Z="2367.1396" A="90.0753" B="0.0402" C="-179.9966"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="89.9412" A2="-59.5977" A3="59.6324" A4="0.0034" A5="89.9251" A6="0.0165"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2537966</IPOC></Rob>

1575394294998279028,<Rob Type="KUKA"><RIst X="2.1401" Y="-4432.1274" Z="2367.2329" A="90.0721" B="0.0406" C="-179.9966"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="89.9421" A2="-59.5966" A3="59.6263" A4="0.0034" A5="89.9296" A6="0.0143"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2537970</IPOC></Rob>

1575394294998861251,<Rob Type="KUKA"><RIst X="2.1090" Y="-4432.1494" Z="2367.3162" A="90.0693" B="0.0409" C="-179.9966"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="89.9430" A2="-59.5956" A3="59.6209" A4="0.0034" A5="89.9338" A6="0.0122"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2537974</IPOC></Rob>

1575394295005801826,<Rob Type="KUKA"><RIst X="2.0795" Y="-4432.1689" Z="2367.3892" A="90.0666" B="0.0410" C="-179.9966"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="89.9438" A2="-59.5946" A3="59.6160" A4="0.0034" A5="89.9377" A6="0.0104"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2537978</IPOC></Rob>

1575394295007909468,<Rob Type="KUKA"><RIst X="2.0521" Y="-4432.1870" Z="2367.4546" A="90.0642" B="0.0410" C="-179.9966"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="89.9445" A2="-59.5937" A3="59.6115" A4="0.0034" A5="89.9412" A6="0.0087"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2537982</IPOC></Rob>

1575394295016776689,<Rob Type="KUKA"><RIst X="2.0261" Y="-4432.2031" Z="2367.5154" A="90.0620" B="0.0410" C="-179.9966"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="89.9452" A2="-59.5929" A3="59.6074" A4="0.0034" A5="89.9445" A6="0.0072"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2537986</IPOC></Rob>

1575394295016786931,<Rob Type="KUKA"><RIst X="2.0025" Y="-4432.2188" Z="2367.5713" A="90.0600" B="0.0410" C="-179.9966"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="89.9458" A2="-59.5922" A3="59.6036" A4="0.0034" A5="89.9475" A6="0.0058"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2537990</IPOC></Rob>

1575394295019101362,<Rob Type="KUKA"><RIst X="1.9804" Y="-4432.2324" Z="2367.6233" A="90.0582" B="0.0410" C="-179.9966"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="89.9464" A2="-59.5915" A3="59.6002" A4="0.0034" A5="89.9503" A6="0.0047"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2537994</IPOC></Rob>

1575394295022999010,<Rob Type="KUKA"><RIst X="1.9598" Y="-4432.2432" Z="2367.6699" A="90.0566" B="0.0410" C="-179.9966"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="89.9470" A2="-59.5910" A3="59.5971" A4="0.0034" A5="89.9529" A6="0.0036"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2537998</IPOC></Rob>

1575394295026919779,<Rob Type="KUKA"><RIst X="1.9423" Y="-4432.2524" Z="2367.7097" A="90.0552" B="0.0408" C="-179.9966"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="89.9475" A2="-59.5905" A3="59.5945" A4="0.0034" A5="89.9552" A6="0.0027"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2538002</IPOC></Rob>

1575394295042698792,<Rob Type="KUKA"><RIst X="1.9260" Y="-4432.2593" Z="2367.7451" A="90.0540" B="0.0407" C="-179.9966"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="89.9479" A2="-59.5901" A3="59.5923" A4="0.0034" A5="89.9571" A6="0.0019"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2538006</IPOC></Rob>

1575394295042701674,<Rob Type="KUKA"><RIst X="1.9122" Y="-4432.2646" Z="2367.7751" A="90.0530" B="0.0406" C="-179.9966"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="89.9483" A2="-59.5899" A3="59.5905" A4="0.0034" A5="89.9588" A6="0.0012"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2538010</IPOC></Rob>

1575394295042703946,<Rob Type="KUKA"><RIst X="1.8997" Y="-4432.2686" Z="2367.8008" A="90.0521" B="0.0405" C="-179.9966"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="89.9486" A2="-59.5897" A3="59.5890" A4="0.0034" A5="89.9602" A6="0.0007"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2538014</IPOC></Rob>

1575394295043165366,<Rob Type="KUKA"><RIst X="1.8892" Y="-4432.2710" Z="2367.8230" A="90.0514" B="0.0405" C="-179.9966"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="89.9489" A2="-59.5896" A3="59.5878" A4="0.0034" A5="89.9614" A6="0.0003"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2538018</IPOC></Rob>

1575394295046987226,<Rob Type="KUKA"><RIst X="1.8780" Y="-4432.2720" Z="2367.8408" A="90.0507" B="0.0404" C="-179.9966"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="89.9492" A2="-59.5896" A3="59.5869" A4="0.0034" A5="89.9622" A6="-0.0001"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2538022</IPOC></Rob>

1575394295050873326,<Rob Type="KUKA"><RIst X="1.8658" Y="-4432.2720" Z="2367.8569" A="90.0502" B="0.0406" C="-179.9966"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="89.9495" A2="-59.5896" A3="59.5862" A4="0.0034" A5="89.9628" A6="-0.0003"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2538026</IPOC></Rob>

1575394295054843539,<Rob Type="KUKA"><RIst X="1.8476" Y="-4432.2720" Z="2367.8718" A="90.0496" B="0.0409" C="-179.9966"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="89.9500" A2="-59.5897" A3="59.5856" A4="0.0034" A5="89.9632" A6="-0.0004"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2538030</IPOC></Rob>

1575394295058714372,<Rob Type="KUKA"><RIst X="1.8243" Y="-4432.2725" Z="2367.8884" A="90.0490" B="0.0415" C="-179.9966"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="89.9506" A2="-59.5899" A3="59.5851" A4="0.0034" A5="89.9633" A6="-0.0004"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2538034</IPOC></Rob>

1575394295063751422,<Rob Type="KUKA"><RIst X="1.8004" Y="-4432.2715" Z="2367.9065" A="90.0483" B="0.0422" C="-179.9966"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="89.9513" A2="-59.5901" A3="59.5845" A4="0.0035" A5="89.9633" A6="-0.0004"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2538038</IPOC></Rob>

1575394295067172028,<Rob Type="KUKA"><RIst X="1.7815" Y="-4432.2705" Z="2367.9238" A="90.0478" B="0.0430" C="-179.9966"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="89.9518" A2="-59.5903" A3="59.5841" A4="0.0034" A5="89.9633" A6="-0.0004"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2538042</IPOC></Rob>

