%time,field.header.seq,field.header.stamp,field.header.frame_id,field.position.translation.x,field.position.translation.y,field.position.translation.z,field.position.rotation.x,field.position.rotation.y,field.position.rotation.z,field.position.rotation.w,field.velocity.linear.x,field.velocity.linear.y,field.velocity.linear.z,field.velocity.angular.x,field.velocity.angular.y,field.velocity.angular.z,field.combined_linear_velocity,field.acceleration.linear.x,field.acceleration.linear.y,field.acceleration.linear.z,field.acceleration.angular.x,field.acceleration.angular.y,field.acceleration.angular.z
1575393335656074407,69,1575393340674356824,,0.363481999989,-2.047,0.525,0.5968760459,0.802333462988,-1.46139037651e-12,1.96442145596e-12,-0.0590227833415,0.080805642634,-0.00010359753731,-9.43836378304e-16,-1.66786620946e-16,7.35522753814e-16,0.100066235901,0.0,0.0,0.0,0.0,0.0,0.0
1575393335656076640,70,1575393340699184860,,0.361966999989,-2.045033,0.525,0.5968760459,0.802333462988,-1.46142698646e-12,1.9644386311e-12,-0.0609715312214,0.0792538588838,7.75818250237e-06,-7.09333779287e-18,6.05395757653e-19,1.28369537222e-16,0.0999935089276,0.0,0.0,0.0,0.0,0.0,0.0
1575393335656081047,71,1575393340731476980,,0.359999999989,-2.042472,0.525,0.5968760459,0.802333462988,-1.46142094456e-12,1.9643914131e-12,-0.0610338735711,0.079129631583,8.05517986304e-05,4.78318235672e-16,8.82314596214e-17,-4.30211422042e-16,0.0999331717007,0.0,0.0,0.0,0.0,0.0,0.0
1575393335656087543,72,1575393340841794431,,0.353265999989,-2.033734,0.525,0.5968760459,0.802333462988,-1.46138836301e-12,1.96439776557e-12,-0.0609295423318,0.0793242102571,-2.6421222162e-05,4.92973790169e-16,8.5765310782e-17,8.32667268469e-17,0.100023697991,0.0,0.0,0.0,0.0,0.0,0.0
1575393335656093024,73,1575393340926655289,,0.348101999989,-2.027,0.525,0.5968760459,0.802333462988,-1.46135166551e-12,1.9643784226e-12,-0.062703441925,0.0778945643644,-3.1585379983e-05,-1.90770376795e-15,-3.30464822174e-16,1.97758476261e-16,0.0999964288582,0.0,0.0,0.0,0.0,0.0,0.0
1575393335656100485,74,1575393340984144149,,0.344388999989,-2.022611,0.525,0.5968760459,0.802333462988,-1.46142506511e-12,1.96441707371e-12,-0.0645593671704,0.0763596103718,1.02661858093e-05,-2.91261650586e-16,-5.00105631239e-17,1.2490009027e-16,0.0999935102443,0.0,0.0,0.0,0.0,0.0,0.0
1575393335656102969,75,1575393341052175410,,0.339999999989,-2.017413,0.525,0.5968760459,0.802333462988,-1.46138619391e-12,1.96437624851e-12,-0.0645771303674,0.0763494274813,5.43734134639e-06,1.60357626619e-15,2.67312427641e-16,-6.93889390391e-18,0.0999972043248,0.0,0.0,0.0,0.0,0.0,0.0
1575393335656108283,76,1575393341126058878,,0.335224999989,-2.011775,0.525,0.5968760459,0.802333462988,-1.46138833698e-12,1.96440204866e-12,-0.0645258047104,0.0764073197484,-1.11304084594e-05,6.93889390392e-18,1.79007848919e-19,-4.37150315946e-16,0.100008290199,0.0,0.0,0.0,0.0,0.0,0.0
1575393335656114618,77,1575393341188503414,,0.331200999989,-2.007,0.525,0.5968760459,0.802333462988,-1.46142292457e-12,1.96439771537e-12,-0.0662549206321,0.0748550472267,1.17430120546e-05,-2.0453846058e-17,6.01200031556e-19,-2.70616862252e-16,0.099964957566,0.0,0.0,0.0,0.0,0.0,0.0
1575393335656122434,78,1575393341267761313,,0.325808999989,-2.001191,0.525,0.5968760459,0.802333462988,-1.46139056843e-12,1.96442566389e-12,-0.0680088780712,0.0733103657561,5.55515227445e-06,-1.44460100258e-17,-4.38928455957e-19,1.38777878078e-17,0.099998086255,0.0,0.0,0.0,0.0,0.0,0.0
1575393335656124925,79,1575393341353220253,,0.31999999999,-1.994923,0.525,0.5968760459,0.802333462988,-1.46140561052e-12,1.96440633824e-12,-0.0680039153612,0.0733385124788,-2.72440087547e-05,-3.81421627681e-19,2.84233605648e-18,7.6327832943e-17,0.100015352118,0.0,0.0,0.0,0.0,0.0,0.0
